Onset,Offset,MIDI number,Pitch name,Duration,Staff,Measure,Beat in Measure
131.0,131.125,74,D5,0.125,0,65,1.0
131.125,131.25,73,C#5,0.125,0,65,1.125
131.25,131.375,71,B4,0.125,0,65,1.25
131.375,131.5,69,A4,0.125,0,65,1.375
131.5,131.625,68,G#4,0.125,0,65,1.5
131.625,131.75,66,F#4,0.125,0,65,1.625
131.75,131.875,64,E4,0.125,0,65,1.75
131.875,132.0,62,D4,0.125,0,65,1.875
132.0,132.5,82,A#5,0.5,0,66,0.0
132.0,132.5,67,G4,0.5,1,66,0.0
132.0,132.5,70,A#4,0.5,1,66,0.0
132.0,132.5,73,C#5,0.5,0,66,0.0
132.0,132.5,76,E5,0.5,0,66,0.0
132.0,132.5,79,G5,0.5,0,66,0.0
132.0,132.5,61,C#4,0.5,1,66,0.0
132.0,132.5,64,E4,0.5,1,66,0.0
133.0,133.5,77,F5,0.5,0,66,1.0
133.0,133.5,80,G#5,0.5,0,66,1.0
133.0,133.5,83,B5,0.5,0,66,1.0
133.0,133.5,65,F4,0.5,1,66,1.0
133.0,133.5,62,D4,0.5,1,66,1.0
133.0,133.5,68,G#4,0.5,1,66,1.0
133.0,133.5,71,B4,0.5,1,66,1.0
133.0,133.5,74,D5,0.5,0,66,1.0
134.0,136.0,45,A2,2.0,1,67,0.0
134.0,136.0,57,A3,2.0,1,67,0.0
134.0,136.0,69,A4,2.0,0,67,0.0
134.0,135.0,74,D5,1.0,0,67,0.0
134.0,136.0,64,E4,2.0,0,67,0.0
134.0,135.0,52,E3,1.0,1,67,0.0
135.0,136.0,55,G3,1.0,1,67,1.0
135.0,136.0,73,C#5,1.0,0,67,1.0
136.0,140.0,50,D3,4.0,1,68,0.0
136.0,140.0,69,A4,4.0,0,68,0.0
136.0,140.0,74,D5,4.0,0,68,0.0
136.0,140.0,66,F#4,4.0,0,68,0.0
136.0,140.0,54,F#3,4.0,1,68,0.0
136.0,140.0,57,A3,4.0,1,68,0.0
